Gene	correlation	p_value	mean_CN	mean_exp	delta_CN	delta_exp
UPK2	-0.244839995424153	0.0664173019309048	1.7719298245614	3.25667742244632	2	2.24326806623236
FOXR1	0.121811011008773	0.366713792090954	1.7719298245614	3.03901569056539	2	1.01579929116283
CCDC84	0.232430268227799	0.0818856944672342	1.7719298245614	4.9122750892825	2	4.99906792593777
RPS25	0.116816313991326	0.386834182054985	1.7719298245614	6.08204801737453	2	4.21876556615315
TRAPPC4	0.0113797381068621	0.933044981599448	1.7719298245614	4.52541919592692	2	5.48327733488821
HYOU1	-0.222493372572139	0.0962130703746328	1.7719298245614	6.16936641069131	2	7.02965198024848
VPS11	0.134963110748489	0.316844314371526	1.7719298245614	3.82645732610376	2	4.57014475328682
HMBS	0.131187179577088	0.330697027324937	1.7719298245614	3.73360800626	2	5.3333040818665
DPAGT1	0.229935881964063	0.0853132197359362	1.7719298245614	3.61276295468609	2	3.37123541005752
C2CD2L	0.208646268305715	0.119341654135265	1.7719298245614	3.86879810276045	2	3.48660819933867
HINFP	0.218503259480827	0.102487089720455	1.7719298245614	4.10099409092317	2	5.92801528282384
NLRX1	0.157249852720648	0.24272889502385	1.7719298245614	3.46846289766785	2	3.25527391099168
CCDC153	0.141201811679702	0.294780191249684	1.7719298245614	3.20678004852411	2	1.72198987562738
CBL	0.433656599275782	0.000752015816019798	1.7719298245614	5.55688493847706	2	5.35609632755604
MCAM	0.0689642941467446	0.610232663209289	1.7719298245614	3.56870207707834	2	4.09545436829871
RNF26	-0.121648348677444	0.367358880894625	1.7719298245614	3.24255635010114	2	4.34974256949218
USP2	0.0600345520279241	0.657324694278784	1.7719298245614	3.21765334482739	2	1.75533169062123
USP2-AS1	0.094620817217945	0.483853567473036	1.7719298245614	3.35735040644541	2	1.41311625176253
TRIM29	0.192193575685734	0.152065368203138	1.7719298245614	3.28186278261652	2	2.06764315156931
OAF	-0.0371460346953112	0.783832646961769	1.7719298245614	3.64573217220568	2	3.83236706545382
POU2F3	0.267914935947769	0.0439150954490009	1.7719298245614	3.7398936017819	2	5.65812962706692
ARHGEF12	0.440472024672273	0.000605957812181942	1.7719298245614	7.8173361060944	2	6.52185776647063
GRIK4	0.0324279997188682	0.810745075759393	1.7719298245614	4.30061033593205	2	5.77523234731461
TBCEL	0.164316729627242	0.221933747540417	1.7719298245614	4.19880644808727	2	4.43796790400923
TECTA	-0.252368516665167	0.0582369372122373	1.7719298245614	3.24321584331885	2	1.67032296609687
SC5D	0.208430855805721	0.119732234696076	1.7719298245614	3.93388538008447	2	3.07086058098844
SORL1	-0.0522021609087334	0.699756428729123	1.7719298245614	4.82672374764206	2	4.33933528661003
UBASH3B	0.152534680608061	0.257322735348386	1.7719298245614	4.00730746327176	2	3.26498466317431
CRTAM	-0.0576158671242274	0.670321239427281	1.7719298245614	3.19772141355387	2	2.26087638221047
BSX	0.0358418825043853	0.791248078979944	1.7719298245614	3.04129281814456	2	0.735692607777249
HSPA8	0.122790365190481	0.362844387186189	1.7719298245614	7.68210395685174	2	5.46907350041855
CLMP	0.109115874626844	0.419106519322428	1.7719298245614	4.200942949703	2	5.27053836082041
GRAMD1B	-0.0413856670433085	0.759860789161111	1.7719298245614	3.22358637384873	2	1.21856177210984
SCN3B	-0.0504687232683381	0.709277452929275	1.7719298245614	3.12017796301979	2	1.03445534092169
ZNF202	0.252733371405567	0.0578621729388045	1.7719298245614	3.89482132841605	2	4.12432592221479
OR10G9	0.0514062929534548	0.704122195202402	1.7719298245614	3.00335938506753	2	0.543166915144103
OR10G7	-0.173990529996308	0.195528688351513	1.7719298245614	3.01520841764587	2	1.21856177210984
VWA5A	0.149503298105466	0.267011585237528	1.7719298245614	3.73665073311533	2	3.24953997581551
OR8D1	0.0514062929534548	0.704122195202402	1.7719298245614	3.00043048816292	2	0.376219791581651
OR8B4	0.0514062929534548	0.704122195202402	1.7719298245614	3.00058998610395	2	0.385311174220089
OR8A1	0.0514062929534548	0.704122195202402	1.7719298245614	2.99914112757469	2	0.302726238052526
PANX3	-0.140085743372943	0.298651917948427	1.7719298245614	3.07394811965315	2	1.21220303629811
TBRG1	0.369595050783514	0.00466207011565895	1.7719298245614	5.2688162091644	2	6.70806514508248
SIAE	0.000947275472924971	0.994420178585173	1.7719298245614	4.00551355129255	2	4.45815336730294
SPA17	0.171751939413303	0.201429973972938	1.7719298245614	3.03191993466288	2	0.986538429488895
NRGN	-0.13245478258975	0.326004716627713	1.7719298245614	3.05281202930156	2	1.35813342084506
VSIG2	-0.174493195529668	0.194220703026676	1.7719298245614	3.18629791666917	2	3.46609283918529
ESAM	0.0905241192019789	0.503063274332991	1.7719298245614	3.29655652109961	2	2.38288743765245
MSANTD2	0.485221296886344	0.00013051182530968	1.7719298245614	4.42423496850761	2	4.57936259520567
ROBO3	0.119367048254106	0.376478384039249	1.7719298245614	3.22460291952135	2	1.74504250522962
HEPACAM	0.100585269471963	0.456592807103464	1.7719298245614	3.01373300234688	2	0.321497358526568
CCDC15	-0.0326667708376719	0.809377563960116	1.7719298245614	3.51022627328602	2	5.00511074488318
SLC37A2	0.0676852101697326	0.616888356320976	1.7719298245614	3.25143522579516	2	1.35813342084506
TMEM218	0.243489799046591	0.0679773252340741	1.7719298245614	3.49380636601623	2	3.44363045968549
PKNOX2	0.237611380334179	0.0751138401064051	1.7719298245614	3.78859850337111	2	4.23029994027985
FEZ1	0.0968734686566994	0.473458073737043	1.7719298245614	3.18813115472716	2	0.991684999637954
EI24	-0.0107480832297724	0.936753650327438	1.7719298245614	3.08210961233179	2	2.61057839032894
STT3A	0.279982358369181	0.0349119171497881	1.7719298245614	4.83559644882564	2	4.53026135522415
CHEK1	0.241957379201117	0.0697832439248107	1.7719298245614	4.08457214807891	2	4.39408404442472
ACRV1	0.277473096308616	0.0366455774988117	1.7719298245614	3.04209236649618	2	1.02630783960971
PATE2	0.309600957754261	0.019101054473341	1.7719298245614	3.0215934937844	2	0.460229852090772
PATE3	0.156197773673552	0.245935040479477	1.7719298245614	3.01217797882498	2	0.734914129748915
PATE4	0.222053792834951	0.0968892471657826	1.7719298245614	3.06349125763168	2	1.06404839814192
HYLS1	-0.220386056790038	0.099488270736457	1.7719298245614	3.3675871370165	2	6.69654225894828
PUS3	0.0589631201284623	0.663069778255557	1.7719298245614	3.06847450770987	2	1.32189466209253
CDON	0.00434015583868063	0.974438842660312	1.7719298245614	5.12680042299876	2	5.27053836082041
RPUSD4	0.0466876150638108	0.730197538412163	1.7719298245614	4.43365564802317	2	5.8209144131499
FAM118B	0.0841198640407246	0.533859646360301	1.7719298245614	4.36346544885548	2	4.64824558709139
FOXRED1	0.103756376934099	0.44244844189373	1.7719298245614	3.95026031021774	2	4.5401353393229
TIRAP	0.0428108624411658	0.751851290138303	1.7719298245614	3.23717588443707	2	3.54162565598767
DCPS	-0.0183523047750742	0.892217715007029	1.7719298245614	3.51120662855266	2	4.08226855189041
ST3GAL4	-0.184410376264004	0.169679974851267	1.7719298245614	3.92376797307165	2	4.16144175025446
KIRREL3	-0.197078775649174	0.141723715803008	1.7719298245614	3.79537958676474	2	3.14522692938418
ETS1	0.0475498473101499	0.725409130789055	1.63157894736842	4.24440847048282	3	5.34707906611748
FLI1	-0.1737957938038	0.196037094830757	1.63157894736842	3.45013762077178	3	1.99213092905976
KCNJ1	0.290169351846757	0.028557511168902	1.63157894736842	3.04099253574194	3	0.923719364956049
KCNJ5	-0.0202231772540739	0.881305671861633	1.63157894736842	3.11002117650355	3	1.42055354624277
ARHGAP32	0.617810814710085	3.05846456701354e-07	1.63157894736842	7.19128973079334	3	6.82179557309944
BARX2	0.17615820033894	0.189932819180152	1.71929824561404	5.45582989009646	3	5.7347197204007
TMEM45B	0.281707280100948	0.0337600982430626	1.7719298245614	5.27019787398634	2	6.34566545683626
NFRKB	0.0574443354468311	0.671246657024574	1.7719298245614	5.3190724418087	2	5.58938913783918
PRDM10	0.405742376989643	0.00174033741274924	1.7719298245614	5.07517102036252	2	5.27287879919573
APLP2	0.0836727332283179	0.536043833058712	1.7719298245614	8.3730762684441	2	6.94456602397575
ST14	0.166455579898584	0.215892189864241	1.7719298245614	6.81818615213315	2	6.86690452895693
ZBTB44	0.465745141777571	0.00026128956473719	1.7719298245614	5.93346314002099	2	5.70675720911832
ADAMTS8	0.511980009946423	4.68525216861363e-05	1.7719298245614	3.54320554939369	2	3.76862972469744
ADAMTS15	0.177824176605383	0.18571073390003	1.7719298245614	3.75973769421752	2	2.81536595699228
C11orf44	0.235554041282311	0.0777475552319938	1.7719298245614	3.2624695629758	2	2.78742333430271
SNX19	0.176358079274975	0.189422667150647	1.7719298245614	5.09099093130737	2	7.29689640753214
NTM	0.255470700029398	0.0551122561168631	1.7719298245614	4.26530849124673	2	3.98177451021182
OPCML	-0.024430191026089	0.856850738499355	1.7719298245614	3.87386406760682	2	2.75729726389702
SPATA19	0.0218902974513588	0.871600398339033	1.78947368421053	3.08844696140692	2	1.21856177210984
IGSF9B	0.152046502279853	0.258866798299513	1.78947368421053	3.49678916802219	2	6.8166496817988
JAM3	-0.047525725101897	0.725542952633616	1.78947368421053	3.91792495755936	2	5.01309216252232
NCAPD3	0.0896634814683211	0.507148071546208	1.78947368421053	4.58261042638988	2	4.6652331748252
VPS26B	-0.0180653053718315	0.893893475188508	1.78947368421053	4.38524858878933	2	4.15507912616949
THYN1	0.152660738068873	0.256925038883891	1.78947368421053	4.05056789665311	2	5.30650919618259
ACAD8	0.308191411020865	0.019683320167165	1.78947368421053	3.75041244867449	2	3.14190831092963
GLB1L3	0.0182024893369536	0.89309241411977	1.78947368421053	3.1192498144318	2	1.19902546862061
GLB1L2	0.1846850938087	0.169033966220551	1.78947368421053	3.37205988971953	2	3.75412694413182
B3GAT1	-0.318144253406108	0.0158761614872506	1.78947368421053	3.1956482749862	2	3.15401334127907
KDM5A	0.15297593559787	0.255932444116341	2.52631578947368	7.0005236246101	2	5.53160024422735
CCDC77	-0.0533032740416765	0.693732130270429	2.52631578947368	3.73503635741458	2	4.55343716971911
B4GALNT3	-0.337475808229598	0.0102512607434576	2.52631578947368	5.21948984540696	2	6.12741473064449
NINJ2	0.0708415817064188	0.600520834805562	2.52631578947368	3.37363532281636	2	3.69755542037328
WNK1	-0.11911972913348	0.377475135866345	2.52631578947368	7.80769169395657	2	5.4307191533698
RAD52	0.122860177162387	0.362569514215514	2.52631578947368	5.01543797007197	2	5.81267846345381
ERC1	-0.222945295389591	0.0955217407850948	2.52631578947368	7.94210971584446	2	4.53434707120731
LINC00942	-0.0175030533637419	0.897177735860908	2.52631578947368	3.06257495470181	2	0.775810810499955
WNT5B	0.196763899119686	0.142374018858203	2.52631578947368	3.57349368965902	2	4.51194429466655
ADIPOR2	0.297972961143495	0.0243720496992891	2.54385964912281	6.81322932834037	2	5.19011848230465
CACNA2D4	0.0722970016007205	0.593038575028525	2.54385964912281	3.36438342885286	2	2.15079432995885
DCP1B	-0.0296603951720703	0.826635943945971	2.54385964912281	3.50004696984458	2	2.40181352589026
CACNA1C	-0.294871139335599	0.0259692432638691	2.54385964912281	5.27274892341171	2	7.7661952141431
FKBP4	-0.122301963274579	0.364770934427442	2.54385964912281	3.25924284752926	2	4.83275112066744
ITFG2	0.182206369174772	0.174928040295553	2.54385964912281	4.63880053723871	2	5.79339840318656
FOXM1	0.0112761961897175	0.933652817998998	2.54385964912281	3.42409247457353	2	3.64571322719101
TULP3	-0.163290675356759	0.224873423996945	2.54385964912281	5.34918959235967	2	6.02032434191467
TEAD4	-0.00169251043986946	0.990030627669194	2.54385964912281	4.75415093089374	2	5.18200727761473
TSPAN9	0.236175742285353	0.0769440841525846	2.54385964912281	6.02884889381001	2	5.44370987779644
PRMT8	-0.0758540164773834	0.574929362056611	2.54385964912281	3.41431403910482	2	4.49126996895266
PARP11	0.182311735171206	0.174674498035558	2.54385964912281	4.07205175481339	2	3.63339964220299
CCND2	-0.129814487519849	0.335826017459425	2.54385964912281	3.55224309037559	2	2.94955213164586
FGF23	0.0767979701358891	0.570166641312788	2.54385964912281	3.05391326737082	2	1.01649634441725
FGF6	0.268057478022679	0.0437985793003729	2.54385964912281	3.02484899529249	2	0.59237747995958
C12orf4	0.214422284850756	0.109226714902171	2.54385964912281	4.63558227312072	2	4.9227311727093
RAD51AP1	0.37039829817591	0.00456642688000776	2.54385964912281	3.58724023639491	2	5.04223462363203
DYRK4	0.288738772010711	0.0293866272572424	2.54385964912281	3.10326859078572	2	0.813171355564643
GALNT8	-0.129384063147077	0.337444473770352	2.54385964912281	3.15261531339587	2	1.9437680514267
NTF3	-0.0683169493944555	0.613597240436845	2.54385964912281	3.52852227656762	2	4.07063664004051
ANO2	0.245992612887453	0.0651083678661459	2.54385964912281	3.93019305064725	2	3.76366528499366
VWF	0.202034881305199	0.131778238179408	2.54385964912281	4.42661164091763	2	5.0674449936255
CD9	0.198462555375324	0.138892127811348	2.54385964912281	7.78382098041859	2	6.94918058806245
PLEKHG6	-0.0246029352110569	0.855849283877311	2.54385964912281	4.24173181177034	2	5.17870034013689
TNFRSF1A	0.0503559128327962	0.709898623669631	2.54385964912281	5.78731405161659	2	5.22303362313912
SCNN1A	0.118342405016515	0.380618210138826	2.54385964912281	5.25468604158856	2	5.0383321580881
LTBR	0.15494879660348	0.249778549884	2.54385964912281	5.6765371470922	2	6.26228535392818
CD27-AS1	0.0457241752980134	0.735560119036692	2.54385964912281	3.23905836579695	2	1.3816853486826
CD27	0.308473813672277	0.0195654710216053	2.54385964912281	3.02335457655374	2	1.01939191576825
TAPBPL	0.0500522933917491	0.711571381007966	2.54385964912281	3.63222899724835	2	4.49707660544746
VAMP1	0.1657800646791	0.217787723940921	2.54385964912281	3.14305695568231	2	2.1233565304514
MRPL51	0.454387751465455	0.000384403613081771	2.54385964912281	6.82788828890243	2	7.4581518551646
NCAPD2	0.0291311378698354	0.829682890712385	2.54385964912281	5.06952454754227	2	7.07011837611169
GAPDH	0.168850277108432	0.209265695900658	2.54385964912281	4.66328187610138	2	4.53782914375508
IFFO1	0.0884071261152389	0.513141315122843	2.54385964912281	3.23770900078296	2	2.61823325337668
NOP2	0.299249520884424	0.0237391988585899	2.54385964912281	5.65073559050246	2	5.4803711091388
CHD4	-0.0278515258791522	0.837059862274521	2.54385964912281	7.75928390961382	2	5.40354269558292
LPAR5	0.301982488444315	0.0224308284413552	2.54385964912281	3.18270583717298	2	1.34101162054036
ACRBP	0.11672528379358	0.387206853274457	2.54385964912281	3.07608651928299	2	1.31866554619159
ING4	0.192256627014806	0.151928428308134	2.54385964912281	4.0000674597275	2	3.5520955846568
ZNF384	0.0252270043042595	0.852233242527828	2.54385964912281	3.32622171778177	2	1.96301862330213
PIANP	0.221120374118041	0.098337314420136	2.54385964912281	3.00208468126062	2	0.470508798150289
COPS7A	0.234167184147109	0.0795638369643311	2.54385964912281	4.17577054574516	2	5.54858086918757
MLF2	0.0976647202840643	0.469835181675253	2.54385964912281	6.315852479834	2	7.6081676696478
PTMS	0.262128458347467	0.0488642532373952	2.54385964912281	6.18858858713191	2	6.51432428888028
LAG3	0.0695884205729264	0.606996327498892	2.54385964912281	3.25056561146856	2	1.89813633507865
CD4	-0.106471636672554	0.430533613460742	2.54385964912281	3.35494435185411	2	1.70192645169318
GPR162	0.1800484677855	0.180179488202284	2.54385964912281	3.05210518981126	2	1.73625214224692
GNB3	0.112873151748485	0.40317162784664	2.54385964912281	3.00406478437334	2	0.310912629570129
CDCA3	0.102973020323202	0.445919661027035	2.54385964912281	3.09582829110705	2	0.841153061897875
USP5	0.492168932508858	0.000100845249058995	2.54385964912281	4.86768633872703	2	4.97522601064475
TPI1	0.45463555266536	0.000381233513816024	2.54385964912281	6.90319187962526	2	4.78913503260497
SPSB2	-0.0304468491842249	0.822113006995827	2.54385964912281	3.24596742420783	2	3.71256446298026
LRRC23	-0.0991519694643102	0.46306604395688	2.54385964912281	3.774611389073	2	3.48593556782381
ENO2	0.165810155135753	0.217703041633214	2.54385964912281	3.78129137223748	2	3.67642643297113
ATN1	0.126556124391889	0.348198815479428	2.54385964912281	5.43431208699337	2	5.71946925661094
C12orf57	0.420497689583677	0.00112688249549168	2.54385964912281	6.58880558462498	2	6.32376890283812
PTPN6	0.275466595707632	0.0380826573157888	2.54385964912281	4.74737367156008	2	6.29333006788641
EMG1	0.12580774935979	0.351079862779309	2.54385964912281	4.8142120950326	2	5.80636156843713
C1S	0.117556526243972	0.383811712941523	2.54385964912281	4.6337262906013	2	3.7945261912858
C1R	0.0256758670649238	0.849634260354302	2.54385964912281	4.34020723275333	2	3.61110198466021
C1RL	0.0810291765144736	0.549046032004732	2.54385964912281	4.14561419980582	2	4.14389589306833
C1RL-AS1	-0.0298729912459985	0.825412734904958	2.54385964912281	3.8269421755817	2	4.07940599449097
RBP5	-0.0749466372724073	0.579524716885977	2.54385964912281	3.73674000353018	2	4.66330273678397
CLSTN3	0.117124451346846	0.385574269617176	2.54385964912281	4.11808043231095	2	3.78074785211287
PEX5	0.160288865886696	0.233628647594842	2.54385964912281	4.60794010383884	2	4.00491358689804
ACSM4	0.033011258853911	0.807405578725031	2.54385964912281	3.13771992186965	2	0.919305986065002
CD163L1	-0.135472341259432	0.315004858645079	2.54385964912281	4.16301680552114	2	5.87586201840608
APOBEC1	-0.00184736050375992	0.989118569029508	2.54385964912281	3.10580964651577	2	1.21220303629811
DPPA3	0.012825950554737	0.924559204231406	2.54385964912281	3.06865802627676	2	0.800591382350299
CLEC4C	0.154725542123801	0.250469852054999	2.54385964912281	3.16314527612768	2	0.871340317624021
NANOGNB	0.121298927191054	0.368746944952064	2.54385964912281	3.08486027253396	2	1.24467527064969
NANOG	0.193409485067736	0.149440631167789	2.54385964912281	3.02375156702222	2	0.662515950614825
SLC2A14	-0.232736661624077	0.0814722801499989	2.54385964912281	3.61975090728741	2	3.15401334127907
SLC2A3	0.170655627677718	0.204365650197886	2.54385964912281	3.73276483999882	2	3.26412262015098
